Ave Lat	Max Lat	Min Lat	Cycle
44	44	44	45
44	44	44	46
44	44	44	48
44	44	44	50
44	44	44	52
44	44	44	55
44	44	44	58
47.95	59	44	60
49.12	59	44	62
50.74	59	44	63
49.09	59	44	65
49.65	59	44	67
49.75	59	44	68
49.02	59	44	71
49.49	59	44	74
49.57	64	44	76
55.39	74	44	77
54.23	74	44	79
54.57	73	44	80
53.91	73	44	82
55.08	73	44	84
55.21	74	44	86
53.22	74	44	88
52.62	73	44	91
55.76	79	44	92
60.4	85	44	93
58.41	86	44	95
61.9	85	44	96
56.93	82	44	98
59.26	82	44	100
58.43	87	44	102
58.54	89	44	104
55.67	84	44	107
64.12	94	44	108
60.09	100	44	110
67.04	97	44	111
62.18	94	44	113
62.52	93	44	114
62.04	98	44	116
62.31	99	44	118
61.37	99	44	120
59.79	92	44	122
65.69	98	44	124
68.14	110	44	125
63.92	102	44	127
72.05	112	44	128
64.3	99	44	130
67.9	101	44	132
68.22	110	44	133
64.22	110	44	135
62.98	105	44	138
63.64	110	44	140
70.12	116	44	141
74.68	114	44	142
68.77	120	44	144
71.97	114	44	146
68.55	108	44	147
70.8	111	44	149
68.62	111	44	151
68.16	123	44	153
66.75	108	44	155
70.67	131	44	157
75.55	116	44	158
79.18	123	44	159
70.61	129	44	161
75.98	122	44	162
70.96	120	44	164
74.11	126	44	166
72.5	121	44	168
68.81	116	44	170
74.2	130	44	172
79.17	127	44	173
79.3	124	44	175
76.82	121	44	176
77.46	144	44	178
81.87	134	44	179
75.49	134	44	181
74.27	128	44	183
75.06	136	44	185
72.86	124	44	187
77.28	138	44	189
79.02	136	44	190
84.31	130	44	191
80.3	159	44	193
83.82	144	44	194
79.1	148	44	196
79.84	143	44	198
79.3	145	44	200
74.81	137	44	202
74.79	139	44	204
79.54	141	44	205
88.23	145	44	206
82.67	141	44	208
91.04	155	44	209
81.58	140	44	211
87.26	154	44	213
77.99	127	44	214
78.27	158	44	216
78.77	145	44	218
79.55	143	44	220
90.87	148	44	221
87.05	153	44	223
91.86	156	44	224
84.51	141	44	226
93.87	166	44	228
83.73	160	44	229
82.55	137	44	231
85.56	150	44	233
77.75	146	44	235
89.63	159	44	236
87.94	155	44	238
92.17	158	44	239
92.54	169	44	241
95.5	158	44	242
89.79	178	44	244
92.58	160	44	246
84.91	147	44	247
83.93	165	44	249
84.14	161	44	251
91.08	164	44	253
93.41	149	44	254
97.02	169	44	255
88.02	177	44	257
98.6	169	44	259
91.6	183	44	260
90.16	169	44	262
91	179	44	263
82.31	157	44	265
86.37	148	44	267
90.1	175	44	269
95.32	158	44	270
100.43	181	44	271
93.59	191	44	273
100.48	160	44	275
98.21	184	44	276
94.59	174	44	278
93.49	191	44	280
87.09	171	44	282
88.2	174	44	284
93.37	186	44	285
103	180	44	286
95.73	192	44	288
105.28	204	44	289
99.94	169	44	291
103.74	199	44	292
94.34	180	44	294
95.74	185	44	296
89.89	173	44	298
92.14	159	44	300
100.36	193	46	301
106.27	181	48	302
96.18	201	44	304
107.8	213	44	305
100.97	174	44	307
105.75	201	44	308
96.29	186	44	310
100.06	188	44	312
94.27	185	44	314
98.56	167	44	316
106.29	206	44	317
108.32	204	44	319
105.01	216	44	320
108.01	228	44	322
100.84	180	44	323
105.78	192	44	325
97.74	190	44	326
102.55	198	44	328
98.78	185	44	330
99.25	182	44	332
110.12	221	44	333
110.32	200	44	335
110.34	230	44	336
108.35	233	44	338
104.05	194	44	339
109.25	203	49	341
103.28	202	44	342
105.25	197	44	344
106.58	183	52	346
99.33	196	44	348
113.13	224	44	349
115.2	202	53	351
116.46	228	44	352
109.11	247	44	354
116.7	205	44	355
105.44	205	44	357
104.36	216	44	358
108.97	209	44	360
105.8	197	44	362
103.69	188	44	364
118.72	237	44	365
116.85	216	44	367
120.43	243	51	368
111.13	262	44	370
115.98	211	44	371
107.96	212	44	373
106.34	229	44	374
116.93	216	44	376
111.84	194	44	378
108.12	202	44	380
119.06	237	44	381
116.49	228	44	383
126.01	245	44	384
110.79	221	44	386
123.46	204	46	387
111.91	227	44	389
113.11	221	44	390
115.55	206	44	392
115.91	206	44	394
110.16	211	44	396
119.87	252	44	397
119	221	44	399
129.35	259	53	400
113.94	228	44	402
121.65	216	44	403
117.87	223	47	405
114.11	228	44	406
117.82	220	44	408
117.65	201	44	410
110.6	224	44	412
123.82	265	44	413
126.35	229	44	415
129.56	241	57	416
122.46	272	44	418
123.58	221	44	419
118.31	235	44	421
120.09	236	44	422
120.01	225	44	424
120.01	213	44	426
114.76	221	44	428
127.93	271	46	429
129.64	233	44	431
133.36	253	44	432
124.53	281	44	434
123.09	216	46	435
122.04	228	44	437
123.32	247	44	438
126.57	240	44	440
121.55	216	44	442
118.4	229	44	444
128.47	278	44	445
133.29	245	44	447
131.16	266	44	448
131.86	295	47	450
128	223	59	451
126.75	233	44	453
127.04	236	44	454
128.48	250	44	456
120.2	225	44	458
119.53	232	44	460
135.17	292	44	461
136.26	253	44	463
130.47	274	44	464
136.6	310	50	465
124.82	238	44	467
132.97	234	44	469
126.21	237	44	470
131.21	259	44	472
123.84	214	44	474
125.37	246	44	476
138.43	302	44	477
135.59	260	44	478
136.17	288	44	480
140.6	318	44	481
128.6	267	44	483
134.96	245	44	484
131.38	244	44	486
136.01	252	44	488
130.94	226	44	490
127.61	251	44	492
137.76	317	57	493
134.06	256	44	494
141.63	274	44	496
138.7	329	44	497
129.53	266	44	499
140.5	258	54	500
133.57	256	44	502
138.75	255	53	503
133.78	259	52	505
139.41	260	48	508
133.56	314	46	509
140.69	264	48	510
146.25	283	44	512
142.46	335	44	513
137.28	280	44	515
137.58	259	44	516
143.3	269	44	518
136.41	258	55	519
138.15	258	44	521
141.49	264	44	523
133.84	315	44	525
141.6	276	48	526
155.19	296	44	527
140.84	341	44	529
142.3	292	44	530
134.24	259	44	532
153.41	276	44	533
127.05	269	44	535
144.82	262	44	537
144.39	273	44	539
142.4	321	44	541
140.09	284	48	542
154.66	297	44	543
148.91	303	59	545
141.57	298	44	546
135.43	264	44	548
153.43	260	44	549
137.58	288	44	551
147.43	260	44	553
142.66	260	44	555
150.61	331	44	556
139.92	294	44	558
148.05	277	54	559
163.34	311	47	561
139.48	301	47	562
147.24	273	44	564
145.9	267	44	565
147.22	289	44	567
149.2	273	44	568
147.76	258	50	570
145.07	271	44	572
151.99	342	44	573
144.78	268	44	575
167.6	317	58	576
141.28	309	51	578
155.72	282	50	579
143.13	268	44	581
152.07	295	53	582
152.91	292	45	584
145.51	263	44	586
147.42	286	44	588
157.71	349	49	589
151.15	280	53	591
160.73	301	44	592
156.93	331	44	594
146.35	286	45	595
153.25	257	44	597
150.58	288	44	598
153.72	292	44	600
153.21	273	44	602
143.74	297	44	604
158.84	356	44	605
163.38	289	44	606
153.39	311	44	608
165.8	336	48	609
143.34	296	44	611
151.61	265	44	612
152.24	290	44	614
161.43	289	56	615
149.26	286	44	617
155.52	305	50	620
147.91	365	44	621
165.06	292	57	622
160.3	313	44	624
168.72	347	56	625
153.88	307	44	626
